,subject,nbofobs,countguess,countmem,accfamstd,accstd,accmemstd,confstd,curstd,ahastd,curiosity,confidence,aha,rtguess,rtaha,rtcurcon,curiosity_z,aha_z,confidence_z,old,accfam,rtfamiliar,rtpostguess,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,debrief,datajoin,fiveDCR,joyexp,deprsens,stresstol,ovsoccur,cosoccur,thrillseek,perccur,NCS,AQ28,socskills,routine,switching,imagination,numbpatt,acc,accmem,madeguess
153,38470,80,69,68,0.4611488131266318,0.37123638789348556,0.5031546054266277,0.9933322006053631,0.8700356460033434,1.205210208042406,4.95,1.275,5.375,3936.60231250542,7029.696500000136,7164.050187497924,-2.0729945537922845e-16,9.43689570931383e-17,9.71445146547012e-17,1.0,0.7,1246.2167500023497,4392.52843750146,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,88.0,12.0,14.0,12.0,19.0,20.0,11.0,44.0,45.0,90.0,21.0,15.0,15.0,23.0,16.0,0.1625,0.5,0.8625
154,38476,80,37,43,0.4992082338658826,0.3712363878934857,0.49025309919043114,1.6778056042252394,1.0249266722767556,2.188830969412263,5.3875,0.9125,3.7625,1706.9211875000206,2263.8391874999843,4954.315687500019,-1.6930901125533636e-16,-1.3322676295501878e-16,0.0,1.0,0.5625,1125.6274999999703,2052.0979999999895,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,5.0,3.0,0.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,0.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,0.0,3.0,2.0,1.0,1.0,78.0,14.0,8.0,15.0,15.0,16.0,10.0,37.0,47.0,90.0,24.0,13.0,21.0,20.0,12.0,0.1625,0.3875,0.4625
155,38479,80,38,50,0.4357446703305951,0.37123638789348573,0.5025252685881778,1.8697711902255496,1.6687276286842552,1.9483439901099266,2.1125,1.1875,3.4625,2281.8874999999925,4930.612499999997,5411.562499999995,1.1518563880486e-16,4.163336342344337e-17,-2.0643209364124005e-17,1.0,0.75,771.7375,2883.637499999991,3.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,89.0,15.0,6.0,15.0,20.0,20.0,13.0,31.0,34.0,70.0,21.0,9.0,14.0,21.0,5.0,0.1625,0.525,0.475
156,38482,80,57,65,0.4713299255661339,0.3712363878934857,0.5029973450366553,1.0118756865659393,0.4237789607742892,1.4106287313540435,5.8125,0.9625,4.9,2920.4676874999977,3565.0896250000105,4998.570687499999,9.159339953157541e-17,-2.529226827974185e-16,0.0,1.0,0.675,1619.8322500000445,3636.710249999998,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,3.0,5.0,0.0,5.0,3.0,3.0,1.0,0.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,78.0,13.0,7.0,23.0,15.0,17.0,3.0,31.0,43.0,86.0,24.0,12.0,15.0,22.0,13.0,0.1625,0.4875,0.7125
157,38488,80,35,59,0.42823600496614833,0.3018927632559765,0.5031546054266278,1.335908641612209,0.7111231978578995,1.3216790242104832,4.275,0.9875,4.5,2044.815874999907,3209.65431249998,5751.255937500093,-4.662936703425658e-16,1.1102230246251566e-17,-1.0547118733938987e-16,1.0,0.7625,1270.7623749999038,3357.2488749999816,4.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,4.0,0.0,1.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,70.0,9.0,9.0,19.0,15.0,13.0,5.0,22.0,48.0,87.0,25.0,16.0,17.0,25.0,4.0,0.1,0.5,0.4375
158,38497,80,68,73,0.41165765548141536,0.42823600496614833,0.4929888180106566,1.99044394259361,1.5652475842498523,1.8743775338070257,3.825,2.6125,4.175,2536.525312499942,3080.0309375000456,5521.245124999858,-2.3869795029440865e-16,1.0685896612017132e-16,7.216449660063518e-17,1.0,0.7875,866.9196249998961,3190.7510625000928,4.0,2.0,4.0,5.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,0.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,85.0,15.0,7.0,22.0,19.0,16.0,6.0,43.0,36.0,65.0,19.0,9.0,11.0,20.0,6.0,0.2375,0.6,0.85
159,38503,80,55,75,0.31797420482911637,0.435744670330595,0.42823600496614844,1.7206397838661012,0.9104700413536579,1.4580635675746811,4.8625,1.5375,4.225,2595.3826250002335,2851.0157499999514,7630.6858125000335,1.2455314557513474e-16,2.237793284010081e-16,-3.191891195797325e-17,1.0,0.8875,1093.2210624998843,3709.054874999946,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,64.0,14.0,11.0,13.0,12.0,7.0,7.0,32.0,48.0,102.0,28.0,17.0,19.0,22.0,16.0,0.25,0.7625,0.6875
160,38506,80,62,68,0.28434913465622996,0.46643680294252143,0.4427689056352855,1.937267748431776,1.4563262257987963,1.8139752834903577,3.325,2.2375,3.475,5052.06731250018,2756.4057499998103,5158.06262499954,-1.6237011735142913e-16,-1.1102230246251566e-17,1.2212453270876723e-16,1.0,0.9125,976.2836875002919,4789.430062499741,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,81.0,14.0,13.0,16.0,16.0,13.0,9.0,37.0,51.0,84.0,23.0,14.0,16.0,19.0,12.0,0.3125,0.7375,0.775
161,38515,80,39,67,0.3018927632559766,0.4554522026083084,0.4427689056352855,1.772504485720342,1.253854815652186,2.0542869655208498,4.85,1.65,3.5875,2570.0268750000237,3027.8147499999914,5550.080562500002,3.516284485804988e-16,2.8102520310824274e-17,5.689893001203927e-17,1.0,0.9,1086.7878124999813,3795.4418750000127,3.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,80.0,10.0,17.0,12.0,17.0,13.0,11.0,39.0,60.0,100.0,26.0,18.0,20.0,24.0,12.0,0.2875,0.7375,0.4875
162,38524,80,37,52,0.4554522026083083,0.3712363878934857,0.49746191254243743,2.056019258147505,1.93502036099581,1.561756152054799,2.55,2.725,4.0625,2344.266625004093,4957.992125000601,6192.944562499906,5.2735593669694933e-17,-8.881784197001253e-17,-6.661338147750939e-17,1.0,0.7125,876.641937502427,2563.9431249990594,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,75.0,13.0,12.0,14.0,14.0,12.0,10.0,34.0,51.0,99.0,27.0,16.0,16.0,23.0,17.0,0.1625,0.425,0.4625
163,38527,80,56,62,0.435744670330595,0.4493314302129501,0.48717735184622324,1.2726430187466384,0.8373216794856736,1.0299317907856258,0.5875,1.225,0.95,4166.55,8975.2,5477.3625,-6.245004513516506e-18,-1.5525775109992422e-17,-1.016547956922409e-16,1.0,0.75,1004.15,3326.6,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,3.0,0.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,81.0,14.0,12.0,16.0,13.0,16.0,10.0,43.0,53.0,81.0,20.0,17.0,17.0,16.0,11.0,0.275,0.625,0.7
164,38539,80,66,73,0.4664368029425214,0.43574467033059505,0.47132992556613373,1.6836894388759105,1.672516106524023,2.143248156007103,4.3875,2.025,3.0375,2101.516187499977,3920.6007499999882,5809.478937499918,-1.0824674490095276e-16,-2.914335439641036e-17,8.881784197001253e-17,1.0,0.6875,970.2566875000863,2132.4109999998823,0.0,2.0,4.0,5.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,76.0,11.0,5.0,21.0,14.0,17.0,8.0,35.0,37.0,87.0,23.0,19.0,19.0,20.0,6.0,0.25,0.675,0.825
165,38542,80,49,58,0.42823600496614833,0.435744670330595,0.4929888180106566,1.6604101979078711,1.4517013153058587,1.4707592975712935,2.6375,1.45,2.8375,2574.874062501476,150864.2696249954,6084.057437498996,-1.4224732503009818e-16,7.216449660063518e-17,-1.6653345369377347e-17,1.0,0.7625,1372.0662499996135,2278.251125001488,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,78.0,12.0,12.0,19.0,11.0,11.0,13.0,35.0,34.0,93.0,22.0,11.0,17.0,32.0,11.0,0.25,0.4,0.6125
166,38557,80,49,60,0.3465471637582117,0.41165765548141536,0.49746191254243755,1.5103021744763028,1.0149982852139905,1.656402996277159,4.4125,1.35,4.125,2557.541187499993,2107.0717499999873,4113.0808124999985,3.774758283725532e-16,2.2204460492503132e-17,-1.0824674490095276e-16,1.0,0.8625,1332.1356875000056,2655.448875000002,4.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,84.0,15.0,9.0,19.0,15.0,16.0,10.0,34.0,47.0,74.0,17.0,13.0,12.0,19.0,13.0,0.2125,0.575,0.6125
167,38560,80,78,80,0.3593242603145979,0.42021694216322675,0.4758403625512567,1.8476379035906385,1.4667194083343993,2.2172725291119337,4.775,1.5625,2.9125,3788.642499999929,2043.4960000001179,5066.13325000012,-2.6992297286199117e-16,-9.367506770274758e-17,2.7755575615628914e-17,1.0,0.85,1633.6858124999592,4059.266062499961,4.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,1.0,1.0,92.0,14.0,15.0,20.0,17.0,12.0,14.0,42.0,38.0,90.0,27.0,11.0,18.0,18.0,16.0,0.225,0.6625,0.975
168,38569,80,35,34,0.4929888180106565,0.2650531353464094,0.44276890563528537,0.7793822610636962,1.5759264906071817,1.9381251543499585,3.65,0.4875,2.375,2231.9527499999867,2901.272375000008,7064.554312499909,7.771561172376095e-17,4.163336342344337e-18,3.3306690738754695e-17,1.0,0.6,1842.0820624999674,3708.4802500000455,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,79.0,12.0,13.0,21.0,13.0,14.0,6.0,22.0,43.0,93.0,25.0,12.0,18.0,29.0,9.0,0.075,0.2625,0.4375
169,38578,80,68,76,0.31797420482911637,0.39277493797177826,0.4202169421632268,1.7842046059657417,0.6412754300729054,1.6894591299876818,5.6375,1.8625,3.2625,5662.649312500003,3087.7491250000085,4299.3690625,-1.8596235662471373e-16,-1.1934897514720432e-16,0.0,1.0,0.8875,895.1956250000076,4670.879750000016,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,5.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,83.0,12.0,11.0,15.0,16.0,16.0,13.0,36.0,27.0,102.0,31.0,13.0,21.0,26.0,11.0,0.1875,0.775,0.85
170,38587,80,40,59,0.35932426031459797,0.4202169421632268,0.4929888180106566,1.343938572285188,0.9201506480951221,1.7653486047244418,4.9625,1.0625,2.65,2220.39662500174,5146.232687502925,5317.456187499192,-4.996003610813204e-16,4.9960036108132046e-17,1.1934897514720432e-16,1.0,0.85,1240.493312500621,2596.767374999763,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,87.0,16.0,10.0,22.0,17.0,12.0,10.0,32.0,35.0,83.0,23.0,11.0,13.0,18.0,18.0,0.225,0.6,0.5
171,38590,80,50,68,0.3328054892439217,0.4202169421632268,0.4202169421632267,1.2241633671071395,0.8380772146535894,1.1797339326724199,3.8625,1.2875,1.525,2269.2332499999006,2934.763499999902,5457.141062499999,3.2682190287403047e-16,7.702172233337023e-17,-1.2628786905111155e-16,1.0,0.875,1145.355000000025,2728.880500000084,4.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,85.0,15.0,7.0,17.0,17.0,14.0,15.0,32.0,39.0,71.0,18.0,9.0,15.0,22.0,7.0,0.225,0.775,0.625
172,38605,80,72,73,0.4202169421632268,0.42823600496614844,0.49025309919043114,2.2091581534230276,2.1488884380040165,2.46337090234736,3.3,3.575,3.7875,3957.2171874999867,2830.832625000068,5182.0811874999945,5.551115123125783e-17,-6.661338147750939e-17,-6.661338147750939e-17,1.0,0.775,1034.611437500018,2964.887562499914,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,75.0,12.0,14.0,15.0,14.0,13.0,7.0,38.0,42.0,79.0,27.0,16.0,13.0,15.0,8.0,0.2375,0.6125,0.9
173,38608,80,71,78,0.2435886759231116,0.44933143021295,0.44276890563528554,2.0237513731318786,2.2298322579813434,2.3084530959503016,4.2,2.425,4.3875,4113.857000000023,2940.087687500026,5408.18374999999,-7.216449660063518e-17,-8.881784197001253e-17,8.881784197001253e-17,1.0,0.9375,755.0279374999839,3393.087000000026,5.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,4.0,4.0,0.0,1.0,79.0,13.0,9.0,14.0,18.0,18.0,7.0,37.0,53.0,77.0,20.0,12.0,14.0,19.0,12.0,0.275,0.7375,0.8875
174,38611,80,58,56,0.4025236843413021,0.42823600496614833,0.5025252685881779,0.8772800312127006,1.0613312633824143,1.6257422842146738,5.3875,0.8,3.7,3392.4079374999988,3052.9401875000026,4636.313937500005,-2.0539125955565397e-16,-9.43689570931383e-17,-1.6653345369377347e-17,1.0,0.8,1514.0943125000254,3467.3149375000125,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,88.0,17.0,15.0,15.0,18.0,12.0,11.0,46.0,52.0,99.0,29.0,17.0,14.0,22.0,17.0,0.2375,0.525,0.725
175,38620,80,28,38,0.501737487466418,0.24358867592311156,0.49025309919043125,1.1949259815008724,0.7194187175346779,1.4923857376273124,4.1625,0.8,4.475,3258.9621874999953,3342.9333749999796,7243.352125000018,5.322131624296844e-16,1.7694179454963432e-16,7.216449660063518e-17,1.0,0.5375,1308.8128750000062,2500.3319374999787,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,5.0,1.0,0.0,3.0,4.0,5.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0,4.0,5.0,3.0,0.0,0.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,1.0,0.0,1.0,76.0,9.0,9.0,13.0,18.0,19.0,8.0,26.0,47.0,96.0,26.0,18.0,13.0,25.0,14.0,0.0625,0.3875,0.35
176,38626,80,27,39,0.4116576554814154,0.24358867592311156,0.4929888180106565,1.2698425099200297,1.17973393267242,1.3406969659212256,2.975,0.7875,2.5,1884.1687500000057,2992.9800625000107,5373.8588125000015,-6.245004513516506e-17,0.0,-5.551115123125783e-18,1.0,0.7875,543.9624375000218,1411.4422500000073,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,89.0,16.0,10.0,21.0,16.0,15.0,11.0,28.0,43.0,75.0,18.0,12.0,14.0,20.0,11.0,0.0625,0.4,0.3375
